Datim,EVENT_ROW_ID,Facility,State,State_SC,State_TR,Tool
2023-01-15 14:06:29,963136949,PLINE200,DOWN,"","",MIRRA_OX
2023-01-15 14:05:29,963136776,PLINE300,UP,"","",PRODUCER_3
2023-01-15 13:32:02,963130566,PLINE300,DOWN,"","",FPCLEAN_2
2023-01-15 13:24:08,963129266,PLINE300,UP,"","",GAN_G5
2023-01-15 13:02:08,963127532,PLINE200,UP,"","",HTC8030_CF
2023-01-15 12:53:59,963126441,PLINE200,UP,"","",SEALER_2
2023-01-15 12:32:53,963124804,PLINE200,UP,"","",MIRRA_OX
2023-01-15 12:06:30,963121649,PLINE300,DOWN,"","",PRODUCER_2
2023-01-15 12:05:58,963121540,PLINE300,UP,"","",HYBRID_BONDER
2023-01-15 11:26:58,963111075,PLINE200,UP,"","",TEMP_BONDER
2023-01-15 11:22:29,963110329,PLINE300,UP,"","",ENDURA
2023-01-15 11:17:25,963109532,PLINE200,UP,"","",ASM200
2023-01-15 11:09:09,963108272,PLINE200,DOWN,"","",SEZ_3
2023-01-15 10:55:49,963106221,PLINE200,UP,"","",P6_CURE
2023-01-15 10:27:24,963103436,PLINE200,DOWN,"","",SEALER_2
2023-01-15 10:05:18,963100295,PLINE200,DOWN,"","",SCEPTER
2023-01-15 09:01:10,963096453,PLINE200,DOWN,"","",HTC8030_CF
2023-01-15 08:56:20,963096028,PLINE200,UP,"","",SEZ_2
2023-01-15 08:22:39,963093847,PLINE200,DOWN,"","",SEZ_2
2023-01-15 08:08:58,963092310,PLINE300,UP,"","",REFLEXION_2
2023-01-15 07:29:27,963085630,PLINE300,DOWN,"","",DNS_9
2023-01-15 07:18:15,963084200,PLINE300,UP,"","",INTEGRA
2023-01-15 07:14:11,963083528,PLINE200,UP,"","",ASM750
2023-01-15 07:02:19,963082355,PLINE200,UP,"","",LAM_POLY
2023-01-15 06:53:10,963081426,PLINE300,UP,"","",SORT3
2023-01-15 06:46:47,963080939,PLINE200,DOWN,"","",ASM750
2023-01-15 06:42:52,963080552,PLINE300,DOWN,"","",REFLEXION_2
2023-01-15 06:00:01,963078894,PLINE200,DOWN,"","",LAM_POLY
2023-01-15 05:55:18,963078659,PLINE300,DOWN,"","",SORT3
2023-01-15 05:26:10,963075649,PLINE300,DOWN,"","",PRODUCER_3
2023-01-15 04:22:21,963068568,PLINE300,UP,"","",LAM_E6_2
2023-01-15 03:51:00,963066589,PLINE200,UP,"","",CHRONOS_WB
2023-01-15 02:15:11,963058475,PLINE200,UP,"","",CINTILLIO
2023-01-15 01:50:16,963056285,PLINE300,DOWN,"","",HYBRID_BONDER
2023-01-15 00:35:57,963052422,PLINE200,DOWN,"","",CINTILLIO
2023-01-15 00:00:11,963049019,PLINE300,UP,"","",PRODUCER_3
2023-01-14 23:48:14,963047862,PLINE300,DOWN,"","",PRODUCER_3
2023-01-14 23:30:54,963045462,PLINE300,UP,UP,UP,LithoCluster_1000
2023-01-14 23:30:54,963045462,PLINE300,UP,UP,UP,TR1000
2023-01-14 23:00:07,963041644,PLINE300,DOWN,"","",LAM_E6_2
2023-01-14 22:33:25,963039018,PLINE300,DOWN,DOWN,UP,LithoCluster_1000
2023-01-14 22:33:25,963039018,PLINE300,UP,DOWN,UP,TR1000
2023-01-14 22:13:59,963037408,PLINE300,DOWN,"","",GAN_G5
2023-01-14 21:55:48,963036460,PLINE200,DOWN,"","",P6_CURE
2023-01-14 21:29:29,963033690,PLINE300,DOWN,"","",REFLEXION_4
2023-01-14 20:35:31,963027214,PLINE200,DOWN,"","",MIRRA_OX
2023-01-14 20:21:21,963025613,PLINE200,UP,"","",AMAT_HIK
2023-01-14 20:12:07,963025061,PLINE300,DOWN,"","",INTEGRA
2023-01-14 19:31:21,963020306,PLINE300,UP,"","",LAM_E5
2023-01-14 18:24:20,963007193,PLINE200,UP,"","",SPTS_OMEGA
2023-01-14 17:48:16,962982446,PLINE300,UP,UP,UP,LithoCluster_3400
2023-01-14 17:48:16,962982446,PLINE300,UP,UP,UP,TR3400
2023-01-14 17:28:46,962975149,PLINE200,DOWN,"","",AMAT_HIK
2023-01-14 16:49:45,962969691,PLINE300,DOWN,"","",ENDURA
2023-01-14 16:35:55,962968132,PLINE300,UP,"","",DNS_5
2023-01-14 16:28:05,962967682,PLINE200,DOWN,"","",EXPERT1
2023-01-14 16:18:19,962966688,PLINE300,DOWN,"","",EDR7100
2023-01-14 15:56:26,962964413,PLINE200,DOWN,"","",ASM200
2023-01-14 15:06:10,962955730,PLINE300,UP,"","",PRODUCER
2023-01-14 14:50:30,962952270,PLINE300,DOWN,DOWN,UP,LithoCluster_3400
2023-01-14 14:50:30,962952270,PLINE300,UP,DOWN,UP,TR3400
2023-01-14 14:49:45,962952201,PLINE300,UP,"","",EXCEL_1
2023-01-14 14:24:57,962945494,PLINE300,UP,"","",HRP340
2023-01-14 14:22:45,962944833,PLINE300,DOWN,"","",DNS_5
2023-01-14 14:00:01,962940324,PLINE300,DOWN,"","",EXCEL_1
2023-01-14 13:52:57,962938742,PLINE300,UP,"","",HRP340_2
2023-01-14 13:08:46,962929451,PLINE300,DOWN,"","",HRP340_2
2023-01-14 12:58:04,962928279,PLINE200,DOWN,"","",CHRONOS_WB
2023-01-14 12:46:51,962926857,PLINE300,DOWN,"","",HRP340
2023-01-14 11:56:02,962922503,PLINE300,DOWN,"","",LAM_E5
2023-01-14 11:38:31,962920036,PLINE200,DOWN,"","",TEMP_BONDER
2023-01-14 11:31:54,962918776,PLINE200,UP,"","",GRINDER
2023-01-14 11:16:32,962914436,PLINE200,UP,"","",TC_ADVANCED
2023-01-14 10:37:34,962908365,PLINE300,UP,"","",SABRE
2023-01-14 10:22:49,962905948,PLINE200,DOWN,"","",TC_ADVANCED
2023-01-14 09:48:45,962901375,PLINE300,UP,"","",CENTURA_IIIV
2023-01-14 09:31:32,962898923,PLINE200,UP,"","",TELACT8_200
2023-01-14 09:27:22,962898258,PLINE300,UP,UP,UP,LithoCluster_3400
2023-01-14 09:27:22,962898258,PLINE300,UP,UP,UP,TR3400
2023-01-14 09:15:50,962897203,PLINE200,UP,"","",ASM1100
2023-01-14 09:10:37,962896719,PLINE200,UP,"","",CAMTEK
2023-01-14 08:34:21,962892659,PLINE200,UP,"","",HTC8030_CF
2023-01-14 08:32:03,962892383,PLINE300,DOWN,"","",PRODUCER
2023-01-14 08:18:19,962889842,PLINE200,DOWN,"","",CAMTEK
2023-01-14 08:16:56,962889646,PLINE300,DOWN,"","",SABRE
2023-01-14 08:01:07,962887732,PLINE300,DOWN,"","",CENTURA_IIIV
2023-01-14 07:45:28,962884953,PLINE300,UP,"","",ENDURA_3
2023-01-14 07:36:52,962884105,PLINE200,UP,"","",ASM750
2023-01-14 07:07:48,962880348,PLINE200,DOWN,"","",ASM1100
2023-01-14 07:03:11,962879610,PLINE200,DOWN,"","",ASM750
2023-01-14 07:02:33,962879469,PLINE300,DOWN,"","",A412_4
2023-01-14 06:40:24,962876919,PLINE300,UP,"","",PRODUCER_4
2023-01-14 05:57:51,962875449,PLINE300,UP,"","",ALTUS
2023-01-14 04:57:10,962869071,PLINE200,UP,"","",EXPERT1
2023-01-14 04:53:32,962868731,PLINE300,UP,UP,UP,LithoCluster_1000
2023-01-14 04:53:32,962868731,PLINE300,UP,UP,UP,TR1000
2023-01-14 04:24:08,962866955,PLINE200,DOWN,"","",EXPERT1
2023-01-14 03:46:03,962863742,PLINE200,UP,"","",CINTILLIO
2023-01-14 02:38:29,962851826,PLINE300,UP,"","",CIRCL
2023-01-14 02:23:37,962849635,PLINE300,DOWN,"","",CIRCL
2023-01-14 02:05:30,962847680,PLINE200,UP,"","",ACT12_MTM
2023-01-14 02:02:51,962847510,PLINE300,DOWN,DOWN,UP,LithoCluster_1000
2023-01-14 02:02:51,962847510,PLINE300,UP,DOWN,UP,TR1000
2023-01-14 01:50:50,962846465,PLINE300,UP,"","",CIRCL
2023-01-14 01:50:46,962846460,PLINE200,DOWN,"","",ACT12_MTM
2023-01-14 00:28:58,962839232,PLINE300,UP,"","",A412_4
2023-01-14 00:04:10,962834597,PLINE300,UP,"","",REFLEXION_2
2023-01-13 23:46:41,962830173,PLINE300,DOWN,"","",CIRCL
2023-01-13 23:22:11,962825442,PLINE200,DOWN,"","",CINTILLIO
2023-01-13 23:19:48,962824686,PLINE300,DOWN,"","",REFLEXION_2
2023-01-13 23:07:45,962822458,PLINE200,DOWN,"","",TELACT8_200
2023-01-13 22:39:54,962816516,PLINE300,DOWN,"","",A412_4
2023-01-13 22:19:49,962812580,PLINE200,DOWN,"","",GRINDER
2023-01-13 22:09:12,962810932,PLINE300,DOWN,"","",ENDURA_3
2023-01-13 21:52:59,962809757,PLINE200,UP,"","",40NT
2023-01-13 21:30:49,962804316,PLINE200,UP,"","",A412_2
2023-01-13 21:13:10,962802044,PLINE300,UP,"","",INS300
2023-01-13 21:07:08,962801012,PLINE200,UP,"","",RAIDER
2023-01-13 20:57:32,962799319,PLINE300,DOWN,"","",INS300
2023-01-13 20:37:51,962797112,PLINE200,DOWN,"","",RAIDER
2023-01-13 20:27:24,962795064,PLINE300,UP,UP,UP,LithoCluster_1000
2023-01-13 20:27:24,962795064,PLINE300,UP,UP,UP,TR1000
2023-01-13 19:51:08,962792068,PLINE300,UP,"","",INS300
2023-01-13 19:44:02,962790860,PLINE300,DOWN,"","",AIXTRON
2023-01-13 19:05:27,962781620,PLINE300,DOWN,"","",INS300
2023-01-13 18:14:15,962769633,PLINE300,UP,"","",EXCEL_1
2023-01-13 17:10:17,962737528,PLINE300,UP,"","",TECNAIF30
2023-01-13 17:07:44,962736984,PLINE300,UP,"","",EDR7100
2023-01-13 17:05:30,962736301,PLINE200,DOWN,"","",SPTS_OMEGA
2023-01-13 16:59:27,962734456,PLINE300,UP,"","",HAMATECH
2023-01-13 16:47:26,962729882,PLINE300,DOWN,UP,DOWN,LithoCluster_1000
2023-01-13 16:47:26,962729882,PLINE300,DOWN,UP,DOWN,TR1000
2023-01-13 16:36:45,962727650,PLINE300,DOWN,"","",HELIOS_G5
2023-01-13 16:31:12,962726490,PLINE300,UP,"","",SORT6
2023-01-13 15:57:53,962715843,PLINE300,DOWN,"","",SORT6
2023-01-13 15:55:03,962715538,PLINE200,UP,"","",ASM1100
2023-01-13 15:45:48,962711331,PLINE300,UP,"","",DVPRIME_1
2023-01-13 15:45:24,962711096,PLINE300,UP,"","",NOKOTA
2023-01-13 15:25:13,962700706,PLINE300,UP,"","",SIGMA
2023-01-13 15:23:26,962700239,PLINE300,DOWN,"","",EDR7100
2023-01-13 15:22:53,962700174,PLINE200,UP,"","",SAM_AW300
2023-01-13 14:36:54,962684075,PLINE300,DOWN,"","",SIGMA
2023-01-13 14:35:21,962683846,PLINE300,DOWN,"","",EXCEL_1
2023-01-13 14:31:58,962682697,PLINE200,DOWN,"","",A412_2
2023-01-13 14:00:18,962673218,PLINE300,UP,"","",HELIOS1200
2023-01-13 13:58:42,962672500,PLINE300,UP,"","",EDR7100
2023-01-13 13:18:56,962658545,PLINE200,UP,"","",ASM750
2023-01-13 12:56:00,962650723,PLINE200,DOWN,"","",ASM750
2023-01-13 12:31:18,962646838,PLINE300,DOWN,"","",NOKOTA
2023-01-13 11:54:30,962634930,PLINE300,UP,"","",XP4_2
2023-01-13 11:49:00,962631593,PLINE300,DOWN,"","",PRODUCER_4
2023-01-13 11:31:25,962625965,PLINE200,UP,"","",MARANGONI
2023-01-13 11:11:08,962620772,PLINE300,DOWN,DOWN,UP,LithoCluster_3400
2023-01-13 11:11:08,962620772,PLINE300,UP,DOWN,UP,TR3400
2023-01-13 10:46:16,962611216,PLINE300,DOWN,"","",XP4_2
2023-01-13 10:44:03,962610499,PLINE300,UP,"","",SEALER_4
2023-01-13 10:38:16,962609103,PLINE200,DOWN,"","",MARANGONI
2023-01-13 10:35:16,962608396,PLINE200,UP,"","",CINTILLIO
2023-01-13 10:32:23,962607790,PLINE200,DOWN,"","",AP300
2023-01-13 10:23:55,962605911,PLINE200,UP,"","",UVO
2023-01-13 10:12:28,962602865,PLINE200,DOWN,"","",UVO
2023-01-13 10:11:06,962602687,PLINE200,DOWN,"","",SAM_AW300
2023-01-13 10:09:36,962602090,PLINE300,DOWN,"","",SEALER_4
2023-01-13 09:55:31,962598582,PLINE300,DOWN,"","",DVPRIME_1
2023-01-13 09:54:16,962598308,PLINE200,DOWN,"","",MIRRA_3
2023-01-13 09:53:20,962598015,PLINE200,UP,"","",ENDURA_BAR
2023-01-13 09:46:20,962595598,PLINE300,UP,"","",AIXTRON
2023-01-13 09:45:52,962595458,PLINE200,UP,"","",AP300
2023-01-13 09:38:47,962593969,PLINE200,DOWN,"","",CINTILLIO
2023-01-13 09:38:05,962593780,PLINE300,UP,"","",SIGMA
2023-01-13 09:35:09,962593169,PLINE300,UP,"","",F_REX300X_2
2023-01-13 09:08:15,962586315,PLINE300,UP,"","",GAN_G5
2023-01-13 08:40:13,962576251,PLINE300,DOWN,"","",ALTUS
2023-01-13 08:30:50,962575152,PLINE300,UP,"","",REFLEXION_4
2023-01-13 07:51:56,962566977,PLINE200,UP,"","",EXPERT1
2023-01-13 07:28:54,962561410,PLINE200,UP,"","",SICONNEX
2023-01-13 07:21:06,962559883,PLINE300,DOWN,"","",REFLEXION_4
2023-01-13 07:15:54,962558817,PLINE300,DOWN,"","",HAMATECH
2023-01-13 07:04:09,962556287,PLINE300,DOWN,"","",F_REX300X_2
2023-01-13 06:57:16,962555276,PLINE200,DOWN,"","",EXPERT1
2023-01-13 06:56:44,962555141,PLINE200,UP,"","",MIRRA_3
2023-01-13 06:51:52,962554544,PLINE200,DOWN,"","",ASM1100
2023-01-13 06:44:36,962553686,PLINE300,UP,"","",SORT6
2023-01-13 06:35:21,962552708,PLINE200,DOWN,"","",HTC8030_CF
2023-01-13 06:29:54,962552000,PLINE200,DOWN,"","",ENDURA_BAR
2023-01-13 06:26:06,962551219,PLINE300,DOWN,"","",SIGMA
2023-01-13 06:25:24,962551001,PLINE300,UP,"","",PRACTOR
2023-01-13 06:11:51,962550067,PLINE300,DOWN,"","",PRACTOR
2023-01-13 05:57:03,962548905,PLINE200,UP,"","",DNS_10
2023-01-13 05:42:00,962547004,PLINE200,DOWN,"","",DNS_10
2023-01-13 05:10:31,962542575,PLINE300,UP,"","",NX3DM
2023-01-13 04:57:33,962539173,PLINE300,DOWN,"","",NX3DM
2023-01-13 03:58:07,962530912,PLINE200,UP,"","",CHRONOS_WB
2023-01-13 03:46:05,962530242,PLINE200,UP,"","",LAMINATOR
2023-01-13 02:41:20,962524209,PLINE200,DOWN,"","",LAMINATOR
2023-01-13 02:23:23,962521189,PLINE200,DOWN,"","",CHRONOS_WB
2023-01-13 02:22:51,962521065,PLINE300,DOWN,"","",GAN_G5
2023-01-13 02:19:39,962520495,PLINE300,UP,"","",EPSILON3200
2023-01-13 02:05:21,962518037,PLINE300,DOWN,"","",EPSILON3200
2023-01-13 01:56:54,962516686,PLINE200,UP,"","",AMAT_HIK
2023-01-13 01:52:57,962515956,PLINE200,DOWN,"","",AP300
2023-01-13 01:49:08,962515480,PLINE200,UP,"","",ELECTRA_CF
2023-01-13 01:15:11,962508406,PLINE200,DOWN,"","",AMAT_HIK
2023-01-13 01:12:49,962508178,PLINE200,UP,"","",POLYGON
2023-01-13 00:55:36,962504968,PLINE300,DOWN,"","",HELIOS1200
2023-01-12 23:46:02,962495194,PLINE300,UP,"","",KLA2925
2023-01-12 23:27:32,962489461,PLINE200,DOWN,"","",40NT
2023-01-12 23:23:58,962488937,PLINE200,DOWN,"","",ELECTRA_CF
2023-01-12 23:17:06,962486592,PLINE300,DOWN,"","",KLA2925
2023-01-12 23:08:32,962484846,PLINE200,DOWN,"","",POLYGON
2023-01-12 22:48:06,962479872,PLINE200,UP,"","",ACT12_MTM
2023-01-12 22:46:12,962479540,PLINE200,DOWN,"","",MIRRA_3
2023-01-12 22:45:33,962479381,PLINE200,UP,"","",DNS_3
2023-01-12 22:28:37,962476995,PLINE200,DOWN,"","",ACT12_MTM
2023-01-12 22:17:30,962475150,PLINE300,UP,"","",SABRE
2023-01-12 21:29:37,962467515,PLINE200,DOWN,"","",DNS_3
2023-01-12 20:13:41,962454150,PLINE300,UP,"","",REFLEXION_2
2023-01-12 20:12:37,962454039,PLINE300,UP,"","",TEL_TACTRAS
2023-01-12 19:51:13,962451983,PLINE300,DOWN,"","",SABRE
2023-01-12 19:36:17,962450642,PLINE300,UP,"","",SABRE
2023-01-12 19:15:02,962447853,PLINE300,UP,"","",PRODUCER_3
2023-01-12 18:58:21,962445728,PLINE300,DOWN,"","",SORT6
2023-01-12 18:46:53,962443619,PLINE300,UP,"","",HELIOS460
2023-01-12 17:05:20,962395733,PLINE300,DOWN,"","",EP5
2023-01-12 17:01:25,962395063,PLINE300,UP,"","",OPTIMA
2023-01-12 16:51:29,962392341,PLINE200,UP,"","",ENDURA_BAR
2023-01-12 16:07:19,962380860,PLINE200,UP,"","",SPTS_OMEGA
2023-01-12 16:05:24,962380195,PLINE300,DOWN,"","",TEL_TACTRAS
2023-01-12 15:52:25,962377240,PLINE300,UP,"","",PRACTOR_3
2023-01-12 15:41:33,962373759,PLINE300,UP,"","",PRODUCER_4
2023-01-12 15:40:59,962373343,PLINE200,UP,"","",BH800
2023-01-12 15:35:02,962371320,PLINE200,UP,"","",MICROS_DIE_2
2023-01-12 15:18:39,962360124,PLINE200,UP,"","",F5
2023-01-12 15:12:11,962357436,PLINE300,DOWN,"","",OPTIMA
2023-01-12 15:04:25,962354620,PLINE200,DOWN,"","",ENDURA_BAR
2023-01-12 15:04:05,962354523,PLINE300,DOWN,"","",PRACTOR_3
2023-01-12 15:00:39,962353547,PLINE300,UP,"","",A412_4
2023-01-12 14:52:38,962352222,PLINE300,UP,"","",EP5
2023-01-12 14:32:13,962347130,PLINE300,DOWN,"","",SABRE
2023-01-12 14:02:12,962340178,PLINE300,UP,"","",NOKOTA
2023-01-12 13:47:08,962336644,PLINE300,DOWN,"","",REFLEXION_2
2023-01-12 13:30:37,962331384,PLINE200,UP,"","",ELECTRA_CU
2023-01-12 12:54:47,962324880,PLINE300,UP,"","",DVPRIME_1
2023-01-12 12:48:58,962323619,PLINE300,DOWN,"","",XP4_4
2023-01-12 12:40:35,962320896,PLINE300,UP,"","",PRACTOR_3
2023-01-12 12:15:50,962316042,PLINE300,DOWN,"","",DVPRIME_1
2023-01-12 12:07:54,962313756,PLINE300,DOWN,"","",PRACTOR_3
2023-01-12 11:49:02,962308856,PLINE300,DOWN,"","",PRODUCER_3
2023-01-12 11:32:31,962304848,PLINE300,UP,"","",PRODUCER_3
2023-01-12 11:31:58,962304687,PLINE200,DOWN,"","",ELECTRA_CU
2023-01-12 11:30:08,962304286,PLINE200,UP,"","",EPSILON2
2023-01-12 11:25:03,962302511,PLINE300,UP,"","",ALTUS
2023-01-12 11:16:02,962299046,PLINE300,UP,"","",PRACTOR_2
2023-01-12 11:03:18,962293510,PLINE200,DOWN,"","",F5
2023-01-12 10:52:32,962289879,PLINE300,DOWN,"","",ALTUS
2023-01-12 10:46:45,962288290,PLINE200,UP,"","",ASM750
2023-01-12 10:37:29,962284591,PLINE300,DOWN,"","",PRODUCER_3
2023-01-12 10:35:38,962284022,PLINE200,DOWN,"","",ASM750
2023-01-12 10:35:17,962283944,PLINE200,UP,"","",ENDURA_BAR
2023-01-12 10:31:17,962282713,PLINE300,DOWN,"","",TECNAIF30
2023-01-12 10:28:19,962281330,PLINE200,UP,"","",SEZ_2
2023-01-12 10:27:17,962280677,PLINE200,DOWN,"","",BH800
2023-01-12 10:16:32,962277558,PLINE300,DOWN,"","",EDR7100
2023-01-12 10:10:40,962276161,PLINE300,UP,"","",DNS_4
2023-01-12 09:51:14,962266434,PLINE300,UP,"","",HRP340
2023-01-12 09:25:27,962260132,PLINE200,UP,"","",CINTILLIO
2023-01-12 09:24:17,962259679,PLINE300,DOWN,"","",EP5
2023-01-12 09:17:55,962258383,PLINE200,DOWN,"","",SEZ_2
2023-01-12 09:10:38,962257059,PLINE300,UP,"","",OPTIMA
2023-01-12 09:03:33,962256500,PLINE200,UP,"","",KLA2351
2023-01-12 08:59:12,962255294,PLINE300,DOWN,"","",HRP340
2023-01-12 08:44:44,962251646,PLINE300,DOWN,DOWN,DOWN,LithoCluster_3400
2023-01-12 08:44:44,962251646,PLINE300,DOWN,DOWN,DOWN,TR3400
2023-01-12 08:44:04,962251439,PLINE300,DOWN,"","",DNS_4
2023-01-12 08:26:54,962249154,PLINE300,DOWN,"","",OPTIMA
2023-01-12 08:21:52,962248313,PLINE300,UP,"","",RS100C_2
2023-01-12 08:18:53,962248011,PLINE300,UP,"","",TXRF300
2023-01-12 07:52:34,962241740,PLINE300,UP,"","",ALTUS
2023-01-12 07:48:54,962241247,PLINE200,UP,"","",HTC8030_CF
2023-01-12 07:48:26,962241177,PLINE300,UP,"","",PRODUCER_3
2023-01-12 07:30:30,962238417,PLINE300,DOWN,"","",RS100C_2
2023-01-12 07:24:40,962236456,PLINE300,DOWN,"","",TXRF300
2023-01-12 07:20:58,962235546,PLINE300,DOWN,"","",NOKOTA
2023-01-12 07:18:05,962235105,PLINE300,UP,"","",NX3DM
2023-01-12 06:37:43,962228351,PLINE300,UP,"","",RS100C
2023-01-12 06:22:56,962226375,PLINE200,DOWN,"","",SICONNEX
2023-01-12 06:14:32,962225921,PLINE300,UP,UP,UP,LithoCluster_1950
2023-01-12 06:14:32,962225921,PLINE300,UP,UP,UP,TR1950
2023-01-12 05:56:29,962224307,PLINE200,DOWN,"","",CINTILLIO
2023-01-12 04:45:13,962217257,PLINE200,UP,"","",AMAT_CVD
2023-01-12 03:59:58,962214498,PLINE300,DOWN,"","",HELIOS450
2023-01-12 03:04:33,962206628,PLINE300,UP,"","",RS100C_2
2023-01-12 02:55:47,962205062,PLINE300,DOWN,DOWN,UP,LithoCluster_3400
2023-01-12 02:55:47,962205062,PLINE300,UP,DOWN,UP,TR3400
2023-01-12 02:44:55,962203603,PLINE300,DOWN,"","",RS100C_2
2023-01-12 02:41:13,962203160,PLINE200,DOWN,"","",AMAT_CVD
2023-01-12 02:31:06,962201409,PLINE300,UP,"","",HELIOS_G5
2023-01-12 01:46:35,962193775,PLINE300,DOWN,"","",PRACTOR_2
2023-01-12 01:42:59,962193285,PLINE200,UP,"","",NV8201
2023-01-12 01:27:56,962192197,PLINE300,UP,"","",LAM_E5_2
2023-01-12 00:22:13,962184849,PLINE200,UP,"","",TELACT8_750
2023-01-12 00:21:13,962184759,PLINE300,UP,"","",PRACTOR_3
2023-01-12 00:06:28,962183132,PLINE200,DOWN,"","",TELACT8_750
2023-01-12 00:00:01,962182158,PLINE300,DOWN,DOWN,UP,LithoCluster_1950
2023-01-12 00:00:01,962182158,PLINE300,UP,DOWN,UP,TR1950
2023-01-11 23:52:43,962180686,PLINE200,UP,"","",ASM750
2023-01-11 23:50:41,962180342,PLINE300,DOWN,"","",PRACTOR_3
2023-01-11 23:33:26,962177075,PLINE300,UP,"","",GS1000
2023-01-11 23:25:46,962175106,PLINE200,UP,"","",CHRONOS_WB
2023-01-11 23:19:29,962173692,PLINE200,DOWN,"","",ASM750
2023-01-11 23:11:21,962172016,PLINE200,UP,"","",RAIDER
2023-01-11 22:46:23,962165702,PLINE200,DOWN,"","",NV8201
2023-01-11 22:32:44,962162451,PLINE200,UP,"","",300MM_DICER
2023-01-11 22:25:57,962159814,PLINE200,UP,"","",LAM_POLY
2023-01-11 22:21:51,962158637,PLINE200,UP,"","",POLYGON
2023-01-11 22:20:51,962158427,PLINE200,DOWN,"","",300MM_DICER
2023-01-11 22:19:39,962158139,PLINE300,UP,"","",F_REX300X_1
2023-01-11 22:06:12,962155754,PLINE300,DOWN,"","",NX3DM
2023-01-11 22:02:46,962155152,PLINE200,DOWN,"","",RAIDER
2023-01-11 21:56:08,962153749,PLINE200,DOWN,"","",LAM_POLY
2023-01-11 21:41:44,962152133,PLINE200,UP,"","",SAM_AW300
2023-01-11 21:18:16,962142808,PLINE300,UP,"","",NX3DM
2023-01-11 21:15:39,962141683,PLINE300,UP,"","",SEMVISION
2023-01-11 21:00:07,962137104,PLINE300,DOWN,"","",SEMVISION
2023-01-11 20:53:23,962135339,PLINE300,UP,"","",PRACTOR_3
2023-01-11 20:46:54,962134073,PLINE200,DOWN,"","",POLYGON
2023-01-11 20:34:45,962131312,PLINE200,UP,"","",AP300
2023-01-11 20:34:37,962131287,PLINE300,DOWN,"","",LAM_E5_2
2023-01-11 20:32:46,962131057,PLINE300,DOWN,"","",PRACTOR_3
2023-01-11 20:25:35,962129801,PLINE300,UP,"","",CIRCL
2023-01-11 20:02:01,962124857,PLINE300,UP,"","",SORT1
2023-01-11 19:38:41,962120010,PLINE300,DOWN,"","",CIRCL
2023-01-11 19:36:10,962119713,PLINE300,UP,"","",GAN_G5
2023-01-11 19:24:28,962118595,PLINE200,DOWN,"","",SAM_AW300
2023-01-11 19:14:12,962117671,PLINE300,DOWN,"","",NX3DM
2023-01-11 19:04:03,962116632,PLINE200,DOWN,"","",EPSILON2
2023-01-11 18:55:14,962115676,PLINE300,UP,"","",A412
2023-01-11 18:31:43,962112192,PLINE300,UP,"","",ENDURA_4
2023-01-11 18:26:14,962110796,PLINE300,UP,"","",XP8
2023-01-11 18:12:39,962108649,PLINE300,DOWN,"","",SORT1
2023-01-11 18:07:05,962106284,PLINE300,UP,"","",CIRCL
2023-01-11 18:01:05,962102914,PLINE200,UP,"","",BH800
2023-01-11 17:59:45,962101694,PLINE200,DOWN,"","",AP300
2023-01-11 17:57:06,962100038,PLINE300,UP,"","",GENI
2023-01-11 17:49:47,962092172,PLINE200,UP,"","",ASM200
2023-01-11 17:30:57,962079033,PLINE300,DOWN,"","",ENDURA_4
2023-01-11 17:30:39,962078983,PLINE200,UP,"","",SAT2
2023-01-11 17:23:11,962077342,PLINE200,DOWN,"","",ASM200
2023-01-11 17:05:05,962073541,PLINE300,UP,"","",HELIOS450
2023-01-11 16:58:39,962071750,PLINE300,UP,"","",DNS_2
2023-01-11 16:44:20,962068025,PLINE300,UP,"","",PRODUCER_2
2023-01-11 16:11:58,962059587,PLINE300,DOWN,"","",CIRCL
2023-01-11 16:10:41,962059213,PLINE200,DOWN,"","",SAT2
2023-01-11 15:53:29,962055973,PLINE300,DOWN,"","",RS100C
2023-01-11 15:15:15,962047090,PLINE300,DOWN,"","",DNS_2
2023-01-11 15:12:57,962046228,PLINE300,DOWN,"","",PRODUCER_2
2023-01-11 15:08:48,962045675,PLINE300,UP,"","",RS100C
2023-01-11 14:43:50,962037308,PLINE300,UP,"","",SP5
2023-01-11 14:42:47,962036842,PLINE200,UP,"","",CENTURA_W
2023-01-11 14:30:50,962033627,PLINE300,DOWN,"","",A412_4
2023-01-11 14:04:03,962024126,PLINE300,UP,"","",REFLEXION_2
2023-01-11 13:51:59,962022071,PLINE200,UP,"","",ASM750
2023-01-11 13:48:24,962020646,PLINE300,DOWN,"","",AIXTRON
2023-01-11 12:51:38,962007701,PLINE300,UP,"","",INTEGRA
2023-01-11 12:48:59,962007330,PLINE300,DOWN,"","",REFLEXION_2
2023-01-11 12:39:42,962005089,PLINE300,UP,"","",CENTURA
2023-01-11 12:31:29,962003839,PLINE300,UP,"","",NOKOTA
2023-01-11 12:23:45,962002508,PLINE300,UP,"","",TEL_NS300
2023-01-11 12:22:42,962002282,PLINE300,UP,"","",TEL_TACTRAS3
2023-01-11 12:19:45,962001659,PLINE200,UP,"","",EPSILON
2023-01-11 11:49:10,961989576,PLINE300,DOWN,"","",CENTURA
2023-01-11 11:45:55,961988616,PLINE200,UP,"","",F5_X
2023-01-11 11:43:29,961987974,PLINE300,DOWN,"","",A412
