,FACILITY,Tool,EVENT_ROW_ID,Datim,State,State_SC,State_TR
2608,PLINE200,MIRRA_3,962479540,2023-01-12 22:46:00,DOWN,,
2609,PLINE200,MIRRA_3,962555141,2023-01-13 06:56:00,UP,,
2610,PLINE200,MIRRA_3,962598308,2023-01-13 09:54:00,DOWN,,
2611,PLINE200,MIRRA_3,963159257,2023-01-15 17:27:00,UP,,
2612,PLINE200,MIRRA_3,963175751,2023-01-15 17:58:00,DOWN,,
2613,PLINE200,MIRRA_3,963210872,2023-01-15 21:04:00,UP,,
2614,PLINE200,MIRRA_3,963876870,2023-01-17 22:52:00,DOWN,,
2615,PLINE200,MIRRA_3,963927205,2023-01-18 02:38:00,UP,,
2616,PLINE200,MIRRA_3,964743180,2023-01-20 13:28:00,DOWN,,
2617,PLINE200,MIRRA_3,964918599,2023-01-20 22:32:00,UP,,
2618,PLINE200,MIRRA_3,965399563,2023-01-23 10:40:00,DOWN,,
2619,PLINE200,MIRRA_3,965422083,2023-01-23 11:53:00,UP,,
2620,PLINE200,MIRRA_3,965827534,2023-01-24 15:13:00,DOWN,,
2621,PLINE200,MIRRA_3,965949190,2023-01-24 23:35:00,UP,,
2622,PLINE200,MIRRA_3,966100056,2023-01-25 13:04:00,DOWN,,
2623,PLINE200,RENA_CLEAN,960326168,2023-01-04 20:10:00,UP,,
2624,PLINE200,MOUNTER_LH,959629769,2023-01-02 11:03:00,UP,,
2625,PLINE200,MOUNTER_LH,961271632,2023-01-09 07:56:00,DOWN,,
2626,PLINE200,MOUNTER_LH,961302852,2023-01-09 10:25:00,UP,,
2627,PLINE200,MOUNTER_LH,963380599,2023-01-16 13:39:00,DOWN,,
2628,PLINE200,MOUNTER_LH,963389481,2023-01-16 14:16:00,UP,,
2629,PLINE200,MOUNTER_LH,963412776,2023-01-16 15:29:00,DOWN,,
2630,PLINE200,MOUNTER_LH,963527491,2023-01-16 21:23:00,UP,,
2631,PLINE200,MOUNTER_LH,964174489,2023-01-18 20:08:00,DOWN,,
2632,PLINE200,MOUNTER_LH,964178109,2023-01-18 20:27:00,UP,,
2633,PLINE200,CAMTEK,959584383,2023-01-02 06:29:00,DOWN,,
2634,PLINE200,CAMTEK,959605379,2023-01-02 08:40:00,UP,,
2635,PLINE200,CAMTEK,960167036,2023-01-04 09:42:00,DOWN,,
2636,PLINE200,CAMTEK,960176576,2023-01-04 10:09:00,UP,,
2637,PLINE200,CAMTEK,961336700,2023-01-09 12:25:00,DOWN,,
2638,PLINE200,CAMTEK,961700109,2023-01-10 14:30:00,UP,,
2639,PLINE200,CAMTEK,962889842,2023-01-14 08:18:00,DOWN,,
2640,PLINE200,CAMTEK,962896719,2023-01-14 09:10:00,UP,,
2641,PLINE200,CAMTEK,963983271,2023-01-18 09:16:00,DOWN,,
2642,PLINE200,CAMTEK,963987950,2023-01-18 09:38:00,UP,,
2643,PLINE200,SEALER_2,963103436,2023-01-15 10:27:00,DOWN,,
2644,PLINE200,SEALER_2,963126441,2023-01-15 12:53:00,UP,,
2645,PLINE200,F5_X,960465876,2023-01-05 11:20:00,UP,,
2646,PLINE200,F5_X,961638323,2023-01-10 10:33:00,DOWN,,
2647,PLINE200,F5_X,962352753,2023-01-12 14:58:00,UP,,
2648,PLINE200,CIPT,959653053,2023-01-02 12:43:00,UP,,
2649,PLINE200,CIPT,960823238,2023-01-06 15:00:00,DOWN,,
2650,PLINE200,CIPT,960930003,2023-01-06 19:42:00,UP,,
2651,PLINE200,CIPT,962692973,2023-01-13 15:00:00,DOWN,,
2652,PLINE200,CIPT,962755052,2023-01-13 17:49:00,UP,,
2653,PLINE200,CIPT,964782403,2023-01-20 15:00:00,DOWN,,
2654,PLINE200,CIPT,965422020,2023-01-23 11:53:00,UP,,
2655,PLINE200,MRT5000,959627004,2023-01-02 10:49:00,DOWN,,
2656,PLINE200,MRT5000,959815728,2023-01-03 01:52:00,UP,,
2657,PLINE200,MRT5000,960383779,2023-01-05 04:52:00,DOWN,,
2658,PLINE200,MRT5000,960409437,2023-01-05 07:58:00,UP,,
2659,PLINE200,MRT5000,960560505,2023-01-05 17:41:00,DOWN,,
2660,PLINE200,MRT5000,960597847,2023-01-05 19:10:00,UP,,
2661,PLINE200,EDGE_TRIM,959605460,2023-01-02 08:41:00,DOWN,,
2662,PLINE200,EDGE_TRIM,960614538,2023-01-05 20:59:00,UP,,
2663,PLINE200,EDGE_TRIM,963761565,2023-01-17 15:54:00,DOWN,,
2664,PLINE200,EDGE_TRIM,964728704,2023-01-20 12:36:00,UP,,
2665,PLINE200,EDGE_TRIM,965708201,2023-01-24 08:43:00,DOWN,,
2666,PLINE200,EV11,959653893,2023-01-02 12:45:00,UP,,
2667,PLINE200,EV11,963379788,2023-01-16 13:34:00,DOWN,,
2668,PLINE200,FUSIONBONDER,959585448,2023-01-02 06:39:00,DOWN,,
2669,PLINE200,FUSIONBONDER,959780788,2023-01-02 21:50:00,UP,,
2670,PLINE200,FUSIONBONDER,959849001,2023-01-03 06:19:00,DOWN,,
2671,PLINE200,FUSIONBONDER,959852140,2023-01-03 06:37:00,UP,,
2672,PLINE200,FUSIONBONDER,960406437,2023-01-05 07:40:00,DOWN,,
2673,PLINE200,FUSIONBONDER,960413355,2023-01-05 08:36:00,UP,,
2674,PLINE200,FUSIONBONDER,960756608,2023-01-06 10:49:00,DOWN,,
2675,PLINE200,FUSIONBONDER,960764016,2023-01-06 11:10:00,UP,,
2676,PLINE200,FUSIONBONDER,963691635,2023-01-17 11:35:00,DOWN,,
2677,PLINE200,FUSIONBONDER,963699221,2023-01-17 12:14:00,UP,,
2678,PLINE200,FUSIONBONDER,965172245,2023-01-22 02:24:00,DOWN,,
2679,PLINE200,FUSIONBONDER,965290600,2023-01-22 18:09:00,UP,,
2680,PLINE200,FUSIONBONDER,965400246,2023-01-23 10:43:00,DOWN,,
2681,PLINE200,FUSIONBONDER,965425093,2023-01-23 12:04:00,UP,,
2682,PLINE200,FUSIONBONDER,965671762,2023-01-24 03:46:00,DOWN,,
2683,PLINE200,FUSIONBONDER,965709639,2023-01-24 08:52:00,UP,,
2684,PLINE200,SPTS_OMEGA,959598257,2023-01-02 07:50:00,DOWN,,
2685,PLINE200,SPTS_OMEGA,959623615,2023-01-02 10:39:00,UP,,
2686,PLINE200,SPTS_OMEGA,961593878,2023-01-10 06:21:00,DOWN,,
2687,PLINE200,SPTS_OMEGA,962380860,2023-01-12 16:07:00,UP,,
2688,PLINE200,SPTS_OMEGA,962736301,2023-01-13 17:05:00,DOWN,,
2689,PLINE200,SPTS_OMEGA,963007193,2023-01-14 18:24:00,UP,,
2690,PLINE200,SPTS_OMEGA,963205892,2023-01-15 20:25:00,DOWN,,
2691,PLINE200,SPTS_OMEGA,963249660,2023-01-16 06:35:00,UP,,
2692,PLINE200,SPTS_OMEGA,963518643,2023-01-16 20:27:00,DOWN,,
2693,PLINE200,SPTS_OMEGA,963521256,2023-01-16 20:38:00,UP,,
2694,PLINE200,SPTS_OMEGA,963527379,2023-01-16 21:23:00,DOWN,,
2695,PLINE200,SPTS_OMEGA,963530465,2023-01-16 21:37:00,UP,,
2696,PLINE200,SPTS_OMEGA,963570847,2023-01-17 00:12:00,DOWN,,
2697,PLINE200,SPTS_OMEGA,963617536,2023-01-17 06:33:00,UP,,
2698,PLINE200,SPTS_OMEGA,963620526,2023-01-17 06:54:00,DOWN,,
2699,PLINE200,SPTS_OMEGA,963631039,2023-01-17 07:39:00,UP,,
2700,PLINE200,SPTS_OMEGA,964228690,2023-01-19 00:59:00,DOWN,,
2701,PLINE200,SPTS_OMEGA,964312251,2023-01-19 09:34:00,UP,,
2702,PLINE200,SPTS_OMEGA,964319405,2023-01-19 09:58:00,DOWN,,
2703,PLINE200,SPTS_OMEGA,964334077,2023-01-19 10:46:00,UP,,
2704,PLINE200,SPTS_OMEGA,964383406,2023-01-19 13:19:00,DOWN,,
2705,PLINE200,SPTS_OMEGA,964505192,2023-01-19 18:29:00,UP,,
2706,PLINE200,SPTS_OMEGA,964597106,2023-01-20 02:21:00,DOWN,,
2707,PLINE200,SPTS_OMEGA,964635946,2023-01-20 06:15:00,UP,,
2708,PLINE200,SPTS_OMEGA,965195502,2023-01-22 07:47:00,DOWN,,
2709,PLINE200,SPTS_OMEGA,965200206,2023-01-22 08:23:00,UP,,
2710,PLINE200,SPTS_OMEGA,965362994,2023-01-23 07:55:00,DOWN,,
2711,PLINE200,SPTS_OMEGA,965370173,2023-01-23 08:52:00,UP,,
2712,PLINE200,SPTS_OMEGA,965410082,2023-01-23 11:15:00,DOWN,,
2713,PLINE200,SPTS_OMEGA,965417772,2023-01-23 11:36:00,UP,,
2714,PLINE200,SPTS_OMEGA,965444948,2023-01-23 13:31:00,DOWN,,
2715,PLINE200,SPTS_OMEGA,965470852,2023-01-23 14:57:00,UP,,
2716,PLINE200,SPTS_OMEGA,966010975,2023-01-25 06:33:00,DOWN,,
2717,PLINE200,SPTS_OMEGA,966024806,2023-01-25 07:29:00,UP,,
2718,PLINE200,WETSTRIP_WB,959756643,2023-01-02 18:27:00,UP,,
2719,PLINE200,WETSTRIP_WB,963421295,2023-01-16 15:55:00,DOWN,,
2720,PLINE200,WETSTRIP_WB,963526700,2023-01-16 21:17:00,UP,,
2721,PLINE200,WETSTRIP_WB,963957505,2023-01-18 06:17:00,DOWN,,
2722,PLINE200,WETSTRIP_WB,963958525,2023-01-18 06:28:00,UP,,
2723,PLINE200,WETSTRIP_WB,964429050,2023-01-19 15:25:00,DOWN,,
2724,PLINE200,WETSTRIP_WB,964471762,2023-01-19 17:39:00,UP,,
2725,PLINE200,WETSTRIP_WB,964546749,2023-01-19 21:44:00,DOWN,,
2726,PLINE200,WETSTRIP_WB,964557139,2023-01-19 22:34:00,UP,,
2727,PLINE200,WETSTRIP_WB,965647593,2023-01-24 00:53:00,DOWN,,
2728,PLINE200,WETSTRIP_WB,965650613,2023-01-24 01:12:00,UP,,
2729,PLINE200,WETSTRIP_WB,966056854,2023-01-25 10:12:00,DOWN,,
2730,PLINE200,WETSTRIP_WB,966063441,2023-01-25 10:37:00,UP,,
2731,PLINE200,TEMP_BONDER,959633612,2023-01-02 11:20:00,DOWN,,
2732,PLINE200,TEMP_BONDER,960208179,2023-01-04 11:53:00,UP,,
2733,PLINE200,TEMP_BONDER,961137444,2023-01-08 03:38:00,DOWN,,
2734,PLINE200,TEMP_BONDER,961188142,2023-01-08 14:34:00,UP,,
2735,PLINE200,TEMP_BONDER,962920036,2023-01-14 11:38:00,DOWN,,
2736,PLINE200,TEMP_BONDER,963111075,2023-01-15 11:26:00,UP,,
2737,PLINE200,TEMP_BONDER,963259476,2023-01-16 07:35:00,DOWN,,
2738,PLINE200,TEMP_BONDER,963309139,2023-01-16 10:08:00,UP,,
2739,PLINE200,TEMP_BONDER,964407330,2023-01-19 14:34:00,DOWN,,
2740,PLINE200,TEMP_BONDER,964462965,2023-01-19 17:08:00,UP,,
2741,PLINE200,TEMP_BONDER,965074851,2023-01-21 14:16:00,DOWN,,
2742,PLINE200,TEMP_BONDER,965202620,2023-01-22 08:39:00,UP,,
2743,PLINE200,TEMP_BONDER,965648540,2023-01-24 00:58:00,DOWN,,
2744,PLINE200,TEMP_BONDER,965705416,2023-01-24 08:10:00,UP,,
2745,PLINE200,TEMP_BONDER,965880009,2023-01-24 17:52:00,DOWN,,
2746,PLINE200,TEMP_BONDER,966109271,2023-01-25 13:39:00,UP,,
2747,PLINE200,MIRRA_2,959584093,2023-01-02 06:26:00,DOWN,,
2748,PLINE200,MIRRA_2,959767161,2023-01-02 19:48:00,UP,,
2749,PLINE200,MIRRA_2,961268557,2023-01-09 07:36:00,DOWN,,
2750,PLINE200,MIRRA_2,963587748,2023-01-17 02:10:00,UP,,
2751,PLINE200,MIRRA_2,963596501,2023-01-17 03:07:00,DOWN,,
2752,PLINE200,MIRRA_2,963744474,2023-01-17 15:07:00,UP,,
2753,PLINE200,MIRRA_2,963857050,2023-01-17 21:26:00,DOWN,,
2754,PLINE200,MIRRA_2,963894230,2023-01-17 23:47:00,UP,,
2755,PLINE200,MIRRA_2,965417958,2023-01-23 11:37:00,DOWN,,
2756,PLINE200,MIRRA_2,965430495,2023-01-23 12:36:00,UP,,
2757,PLINE200,MIRRA_2,965702085,2023-01-24 07:47:00,DOWN,,
2758,PLINE200,MIRRA_2,965757080,2023-01-24 11:22:00,UP,,
2759,PLINE200,PVAT_PLASMA,959854382,2023-01-03 06:52:00,UP,,
2760,PLINE200,LAMINATOR,959674194,2023-01-02 13:39:00,UP,,
2761,PLINE200,LAMINATOR,962524209,2023-01-13 02:41:00,DOWN,,
2762,PLINE200,LAMINATOR,962530242,2023-01-13 03:46:00,UP,,
2763,PLINE200,CRESSINGTON200,959586664,2023-01-02 06:47:00,DOWN,,
2764,PLINE200,CRESSINGTON200,960714930,2023-01-06 07:56:00,UP,,
2765,PLINE200,DNS_8,959622902,2023-01-02 10:33:00,UP,,
2766,PLINE200,DNS_8,960079416,2023-01-03 22:34:00,DOWN,,
2767,PLINE200,DNS_8,960096032,2023-01-04 00:47:00,UP,,
2768,PLINE200,DNS_8,960424831,2023-01-05 09:15:00,DOWN,,
2769,PLINE200,DNS_8,960467998,2023-01-05 11:25:00,UP,,
2770,PLINE200,DNS_8,964231471,2023-01-19 01:13:00,DOWN,,
2771,PLINE200,DNS_8,964298921,2023-01-19 08:26:00,UP,,
2772,PLINE200,TC_ADVANCED,962905948,2023-01-14 10:22:00,DOWN,,
2773,PLINE200,TC_ADVANCED,962914436,2023-01-14 11:16:00,UP,,
2774,PLINE200,EXPERT1,959606049,2023-01-02 08:50:00,DOWN,,
2775,PLINE200,EXPERT1,959607654,2023-01-02 09:16:00,UP,,
2776,PLINE200,EXPERT1,960705985,2023-01-06 07:03:00,DOWN,,
2777,PLINE200,EXPERT1,960721084,2023-01-06 08:36:00,UP,,
2778,PLINE200,EXPERT1,962555276,2023-01-13 06:57:00,DOWN,,
2779,PLINE200,EXPERT1,962569986,2023-01-13 08:05:00,UP,,
2780,PLINE200,EXPERT1,962866955,2023-01-14 04:24:00,DOWN,,
2781,PLINE200,EXPERT1,962869071,2023-01-14 04:57:00,UP,,
2782,PLINE200,EXPERT1,962934977,2023-01-14 13:39:00,DOWN,,
2783,PLINE200,EXPERT1,962965335,2023-01-14 16:04:00,UP,,
2784,PLINE200,EXPERT1,962967682,2023-01-14 16:28:00,DOWN,,
2785,PLINE200,EXPERT1,963454758,2023-01-16 17:40:00,UP,,
2786,PLINE200,EXPERT1,965697373,2023-01-24 07:25:00,DOWN,,
2787,PLINE200,EXPERT1,965792380,2023-01-24 13:53:00,UP,,
2788,PLINE200,MICROS_OUT,965782350,2023-01-24 13:21:00,DOWN,,
2789,PLINE200,MICROS_OUT,966027111,2023-01-25 07:41:00,UP,,
2790,PLINE200,SAM_AW300,959769571,2023-01-02 20:26:00,UP,,
2791,PLINE200,SAM_AW300,962118595,2023-01-11 19:24:00,DOWN,,
2792,PLINE200,SAM_AW300,962152133,2023-01-11 21:41:00,UP,,
2793,PLINE200,SAM_AW300,962602687,2023-01-13 10:11:00,DOWN,,
2794,PLINE200,SAM_AW300,962700174,2023-01-13 15:22:00,UP,,
2795,PLINE200,SAM_AW300,966120283,2023-01-25 14:15:00,DOWN,,
2796,PLINE200,SAM_AW300,966182787,2023-01-25 17:34:00,UP,,
2797,PLINE200,MARANGONI,959802020,2023-01-02 23:50:00,UP,,
2798,PLINE200,MARANGONI,960429337,2023-01-05 09:39:00,DOWN,,
2799,PLINE200,MARANGONI,960462112,2023-01-05 11:09:00,UP,,
2800,PLINE200,MARANGONI,960843306,2023-01-06 15:55:00,DOWN,,
2801,PLINE200,MARANGONI,960853088,2023-01-06 16:44:00,UP,,
2802,PLINE200,MARANGONI,961806958,2023-01-10 20:06:00,DOWN,,
2803,PLINE200,MARANGONI,961817319,2023-01-10 20:53:00,UP,,
2804,PLINE200,MARANGONI,962609103,2023-01-13 10:38:00,DOWN,,
2805,PLINE200,MARANGONI,962625965,2023-01-13 11:31:00,UP,,
2806,PLINE200,MARANGONI,964206473,2023-01-18 22:49:00,DOWN,,
2807,PLINE200,MARANGONI,964214431,2023-01-18 23:28:00,UP,,
2808,PLINE200,MARANGONI,966155307,2023-01-25 16:02:00,DOWN,,
2809,PLINE200,MARANGONI,966197064,2023-01-25 17:54:00,UP,,
2810,PLINE200,LAMINATOR_2,959654939,2023-01-02 12:50:00,UP,,
2811,PLINE200,LAMINATOR_2,959849907,2023-01-03 06:26:00,DOWN,,
2812,PLINE200,LAMINATOR_2,959861198,2023-01-03 07:36:00,UP,,
2813,PLINE200,LAMINATOR_2,961252983,2023-01-09 04:44:00,DOWN,,
2814,PLINE200,LAMINATOR_2,961258175,2023-01-09 06:17:00,UP,,
2815,PLINE200,LAMINATOR_2,961412210,2023-01-09 17:13:00,DOWN,,
2816,PLINE200,LAMINATOR_2,961420020,2023-01-09 17:36:00,UP,,
2817,PLINE200,LAMINATOR_2,965565055,2023-01-23 18:38:00,DOWN,,
2818,PLINE200,LAMINATOR_2,965704922,2023-01-24 08:05:00,UP,,
2819,PLINE200,LAMINATOR_2,965722425,2023-01-24 09:43:00,DOWN,,
2820,PLINE200,LAMINATOR_2,965744719,2023-01-24 10:41:00,UP,,
2821,PLINE200,40NT,959601069,2023-01-02 08:08:00,UP,,
2822,PLINE200,40NT,959928737,2023-01-03 11:30:00,DOWN,,
2823,PLINE200,40NT,959934560,2023-01-03 11:53:00,UP,,
2824,PLINE200,40NT,959956195,2023-01-03 13:30:00,DOWN,,
2825,PLINE200,40NT,959972765,2023-01-03 14:26:00,UP,,
2826,PLINE200,40NT,960805020,2023-01-06 14:00:00,DOWN,,
2827,PLINE200,40NT,961041517,2023-01-07 11:14:00,UP,,
2828,PLINE200,40NT,962489461,2023-01-12 23:27:00,DOWN,,
2829,PLINE200,40NT,962809757,2023-01-13 21:52:00,UP,,
2830,PLINE200,40NT,964556402,2023-01-19 22:31:00,DOWN,,
2831,PLINE200,40NT,964655327,2023-01-20 08:43:00,UP,,
2832,PLINE200,MICROS_DIE_2,960402802,2023-01-05 07:17:00,DOWN,,
2833,PLINE200,MICROS_DIE_2,962371320,2023-01-12 15:35:00,UP,,
2834,PLINE200,BH800,959652838,2023-01-02 12:42:00,UP,,
2835,PLINE200,BH800,960781942,2023-01-06 11:54:00,DOWN,,
2836,PLINE200,BH800,960816848,2023-01-06 14:36:00,UP,,
2837,PLINE200,BH800,960828396,2023-01-06 15:16:00,DOWN,,
2838,PLINE200,BH800,960869248,2023-01-06 17:42:00,UP,,
2839,PLINE200,BH800,960922348,2023-01-06 19:04:00,DOWN,,
2840,PLINE200,BH800,960945992,2023-01-06 21:30:00,UP,,
2841,PLINE200,BH800,961899787,2023-01-11 06:24:00,DOWN,,
2842,PLINE200,BH800,962102914,2023-01-11 18:01:00,UP,,
2843,PLINE200,BH800,962280677,2023-01-12 10:27:00,DOWN,,
2844,PLINE200,BH800,962373343,2023-01-12 15:40:00,UP,,
2845,PLINE200,BH800,963948934,2023-01-18 05:19:00,DOWN,,
2846,PLINE200,BH800,963969390,2023-01-18 07:31:00,UP,,
2847,PLINE200,BH800,964222599,2023-01-19 00:19:00,DOWN,,
2848,PLINE200,BH800,964673245,2023-01-20 10:01:00,UP,,
2849,PLINE200,BH800,966020556,2023-01-25 07:12:00,DOWN,,
2850,PLINE200,BH800,966180114,2023-01-25 17:26:00,UP,,
2851,PLINE200,SICONNEX_2,959825030,2023-01-03 03:08:00,UP,,
2852,PLINE200,SICONNEX_2,965829200,2023-01-24 15:16:00,DOWN,,
2853,PLINE200,SICONNEX_2,965849794,2023-01-24 16:28:00,UP,,
2854,PLINE200,LASERDEBOND,961049693,2023-01-07 13:15:00,DOWN,,
2855,PLINE200,LASERDEBOND,961058837,2023-01-07 14:37:00,UP,,
2856,PLINE200,SP2_200,959587962,2023-01-02 06:55:00,UP,,
2857,PLINE200,SP2_200,960370142,2023-01-05 02:00:00,DOWN,,
2858,PLINE200,SP2_200,960395201,2023-01-05 06:36:00,UP,,
2859,PLINE200,SP2_200,962195918,2023-01-12 02:00:00,DOWN,,
2860,PLINE200,SP2_200,962232280,2023-01-12 06:59:00,UP,,
2861,PLINE200,SP2_200,963308096,2023-01-16 10:05:00,DOWN,,
2862,PLINE200,SP2_200,963319766,2023-01-16 10:34:00,UP,,
2863,PLINE200,SP2_200,964063820,2023-01-18 14:16:00,DOWN,,
2864,PLINE200,SP2_200,964076269,2023-01-18 14:48:00,UP,,
2865,PLINE200,SP2_200,964239221,2023-01-19 02:00:00,DOWN,,
2866,PLINE200,SP2_200,964287136,2023-01-19 07:23:00,UP,,
2867,PLINE200,APREO,959586582,2023-01-02 06:47:00,DOWN,,
2868,PLINE200,APREO,960714916,2023-01-06 07:55:00,UP,,
2869,PLINE200,CS4800,959592069,2023-01-02 07:20:00,UP,,
2870,PLINE200,CS4800,965008844,2023-01-21 06:41:00,DOWN,,
2871,PLINE200,CS4800,965009351,2023-01-21 06:52:00,UP,,
2872,PLINE200,CS4800,965688739,2023-01-24 06:45:00,DOWN,,
2873,PLINE200,CS4800,965712931,2023-01-24 09:14:00,UP,,
2874,PLINE200,UVO,959936475,2023-01-03 12:01:00,UP,,
2875,PLINE200,UVO,962602865,2023-01-13 10:12:00,DOWN,,
2876,PLINE200,UVO,962605911,2023-01-13 10:23:00,UP,,
2877,PLINE200,L5_DICER,959719613,2023-01-02 17:27:00,UP,,
2878,PLINE200,L5_DICER,963526019,2023-01-16 21:11:00,DOWN,,
2879,PLINE200,L5_DICER,963531488,2023-01-16 21:42:00,UP,,
2880,PLINE200,L5_DICER,966040817,2023-01-25 09:14:00,DOWN,,
2881,PLINE200,L5_CLEANER,966040833,2023-01-25 09:14:00,DOWN,,
2882,PLINE200,PLATO,959653838,2023-01-02 12:45:00,UP,,
2883,PLINE200,PLATO,960230547,2023-01-04 13:44:00,DOWN,,
2884,PLINE200,PLATO,960363920,2023-01-05 01:17:00,UP,,
2885,PLINE200,PLATO,960983315,2023-01-07 02:17:00,DOWN,,
2886,PLINE200,PLATO,962557865,2023-01-13 07:11:00,UP,,
2887,PLINE200,PLATO,963090974,2023-01-15 08:03:00,DOWN,,
2888,PLINE200,PLATO,963128151,2023-01-15 13:09:00,UP,,
2889,PLINE200,PLATO,963722111,2023-01-17 14:08:00,DOWN,,
2890,PLINE200,PLATO,963984172,2023-01-18 09:20:00,UP,,
2891,PLINE200,PLATO,964679769,2023-01-20 10:20:00,DOWN,,
2892,PLINE200,PLATO,965194355,2023-01-22 07:40:00,UP,,
2893,PLINE200,PLATO,965707939,2023-01-24 08:39:00,DOWN,,
2894,PLINE200,PLATO,965806633,2023-01-24 14:25:00,UP,,
2895,PLINE200,SETNA,961964505,2023-01-11 10:36:00,UP,,
2896,PLINE200,HERCULES_NIL,964907784,2023-01-20 21:32:00,DOWN,,
2897,PLINE200,HERCULES_NIL,964913155,2023-01-20 21:48:00,UP,,
2898,PLINE200,SEZ_3,959705133,2023-01-02 15:39:00,DOWN,,
2899,PLINE200,SEZ_3,959717506,2023-01-02 17:09:00,UP,,
2900,PLINE200,SEZ_3,960393787,2023-01-05 06:27:00,DOWN,,
2901,PLINE200,SEZ_3,960481498,2023-01-05 12:13:00,UP,,
2902,PLINE200,SEZ_3,961639615,2023-01-10 10:36:00,DOWN,,
2903,PLINE200,SEZ_3,961645567,2023-01-10 10:55:00,UP,,
2904,PLINE200,SEZ_3,963108272,2023-01-15 11:09:00,DOWN,,
2905,PLINE200,SEZ_3,963258989,2023-01-16 07:32:00,UP,,
2906,PLINE200,SEZ_3,963653523,2023-01-17 09:46:00,DOWN,,
2907,PLINE200,SEZ_3,963684230,2023-01-17 11:14:00,UP,,
2908,PLINE200,SEZ_3,964296544,2023-01-19 08:08:00,DOWN,,
2909,PLINE200,SEZ_3,964764451,2023-01-20 14:22:00,UP,,
2910,PLINE200,SEZ_3,965454430,2023-01-23 13:58:00,DOWN,,
2911,PLINE200,SEZ_3,965482626,2023-01-23 15:31:00,UP,,
2912,PLINE200,SEZ_3,966064854,2023-01-25 10:40:00,DOWN,,
2913,PLINE200,SEZ_3,966075491,2023-01-25 11:17:00,UP,,
2914,PLINE200,SEZ_3,966182545,2023-01-25 17:33:00,DOWN,,
2915,PLINE200,SEZ_3,966230951,2023-01-25 20:01:00,UP,,
2916,PLINE200,SEZ_3,966244451,2023-01-25 20:53:00,DOWN,,
2917,PLINE200,SEZ_3,966250797,2023-01-25 21:28:00,UP,,
2918,PLINE200,DNS_10,960068149,2023-01-03 21:31:00,UP,,
2919,PLINE200,DNS_10,961570092,2023-01-10 02:31:00,DOWN,,
2920,PLINE200,DNS_10,961571323,2023-01-10 02:45:00,UP,,
2921,PLINE200,DNS_10,962547004,2023-01-13 05:42:00,DOWN,,
2922,PLINE200,DNS_10,962548905,2023-01-13 05:57:00,UP,,
2923,PLINE200,DNS_10,963523966,2023-01-16 20:53:00,DOWN,,
2924,PLINE200,DNS_10,963525176,2023-01-16 21:07:00,UP,,
2925,PLINE200,DNS_10,963550877,2023-01-16 22:59:00,DOWN,,
2926,PLINE200,DNS_10,963723013,2023-01-17 14:10:00,UP,,
2927,PLINE200,DNS_10,963733429,2023-01-17 14:41:00,DOWN,,
2928,PLINE200,DNS_10,963819613,2023-01-17 18:13:00,UP,,
2929,PLINE200,DNS_10,965041427,2023-01-21 10:42:00,DOWN,,
2930,PLINE200,DNS_10,965044272,2023-01-21 10:55:00,UP,,
2931,PLINE200,DNS_10,965931142,2023-01-24 22:17:00,DOWN,,
2932,PLINE200,DNS_10,965946820,2023-01-24 23:24:00,UP,,
2933,PLINE200,A412_2,960224255,2023-01-04 13:17:00,DOWN,,
2934,PLINE200,A412_2,960422053,2023-01-05 08:53:00,UP,,
2935,PLINE200,A412_2,962682697,2023-01-13 14:31:00,DOWN,,
2936,PLINE200,A412_2,962804316,2023-01-13 21:30:00,UP,,
2937,PLINE200,SPTS_BEOL,965349076,2023-01-23 06:50:00,DOWN,,
601,PLINE300,LithoCluster_1950,959601853,2023-01-02 08:15:00,DOWN,UP,DOWN
561,PLINE300,LithoCluster_1950,959601974,2023-01-02 08:15:00,DOWN,UP,DOWN
602,PLINE300,LithoCluster_1950,959635661,2023-01-02 11:26:00,DOWN,DOWN,DOWN
562,PLINE300,LithoCluster_1950,959776086,2023-01-02 21:14:00,DOWN,DOWN,UP
603,PLINE300,LithoCluster_1950,959869807,2023-01-03 09:02:00,UP,UP,UP
563,PLINE300,LithoCluster_1950,959953684,2023-01-03 13:17:00,DOWN,UP,DOWN
564,PLINE300,LithoCluster_1950,959960788,2023-01-03 13:49:00,UP,UP,UP
604,PLINE300,LithoCluster_1950,960100803,2023-01-04 01:39:00,DOWN,DOWN,UP
605,PLINE300,LithoCluster_1950,960115631,2023-01-04 04:18:00,UP,UP,UP
565,PLINE300,LithoCluster_1950,960389054,2023-01-05 05:31:00,DOWN,UP,DOWN
566,PLINE300,LithoCluster_1950,960391100,2023-01-05 05:49:00,UP,UP,UP
567,PLINE300,LithoCluster_1950,960680914,2023-01-06 03:08:00,DOWN,UP,DOWN
568,PLINE300,LithoCluster_1950,960961772,2023-01-06 22:30:00,UP,UP,UP
606,PLINE300,LithoCluster_1950,960973670,2023-01-07 00:09:00,DOWN,DOWN,UP
607,PLINE300,LithoCluster_1950,960982785,2023-01-07 02:14:00,UP,UP,UP
569,PLINE300,LithoCluster_1950,961273417,2023-01-09 08:17:00,DOWN,UP,DOWN
570,PLINE300,LithoCluster_1950,961294847,2023-01-09 10:00:00,UP,UP,UP
571,PLINE300,LithoCluster_1950,961389843,2023-01-09 15:54:00,DOWN,UP,DOWN
