,Begin,Cluster,Description,End,Fab300_Duration,Fab300_User_id,FACILITY,IIO_Duration,IIO_User_id,Modules,Tool,WBS,LithoCluster,ToolName,_merge
193,2022-11-05 11:00:00,,meas,2022-11-05 15:00:00,,,PLINE300,4.0,popesc83,,H6300_2,31199/01897,,,left_only
194,2022-11-05 15:00:00,,sto,2022-11-05 19:00:00,,,PLINE300,4.0,bisschop,,H6300_2,31199/01988,,,left_only
195,2022-11-06 10:00:00,,sec,2022-11-06 13:00:00,,,PLINE300,3.0,nonaka89,,H6300_2,31007/30076,,,left_only
196,2022-11-06 17:30:00,,apc;APC,2022-11-07 07:00:00,,,PLINE300,13.5,rincon,,H6300_2,31199/01756,,,left_only
197,2022-11-07 07:00:00,,proc dev,2022-11-07 10:00:00,,,PLINE300,3.0,ramane56,,H6300_2,31199/02273,,,left_only
198,2022-11-07 10:00:00,,meting,2022-11-07 12:00:00,,,PLINE300,2.0,gillijns,,H6300_2,31199/00653,,,left_only
199,2022-11-07 12:00:00,,scrjdp,2022-11-07 13:00:00,,,PLINE300,1.0,vanderey,,H6300_2,31199/31191,,,left_only
200,2022-11-07 13:00:00,,EUR_Use,2022-11-07 14:00:00,,,PLINE300,1.0,her70,,H6300_2,31199/01680,,,left_only
201,2022-11-07 14:00:00,,p,2022-11-07 15:00:00,,,PLINE300,1.0,goovae19,,H6300_2,31199/01755,,,left_only
202,2022-11-07 15:00:00,,p,2022-11-07 16:30:00,,,PLINE300,1.5,goovae19,,H6300_2,31199/01617,,,left_only
203,2022-11-07 16:30:00,,CD,2022-11-07 17:00:00,,,PLINE300,0.5,naqvi66,,H6300_2,31199/01988,,,left_only
204,2022-11-07 17:00:00,,m,2022-11-07 19:00:00,,,PLINE300,2.0,vdries51,,H6300_2,31199/01413,,,left_only
205,2022-11-08 08:00:00,,proc dev,2022-11-08 09:00:00,,,PLINE300,1.0,ramane56,,H6300_2,31199/02273,,,left_only
206,2022-11-08 09:00:00,,meas,2022-11-08 11:00:00,,,PLINE300,2.0,chowri97,,H6300_2,31199/01988,,,left_only
207,2022-11-08 11:00:00,,measure wafers,2022-11-08 13:00:00,,,PLINE300,2.0,guzman11,,H6300_2,31199/00849,,,left_only
208,2022-11-08 13:00:00,,testing,2022-11-08 15:00:00,,,PLINE300,2.0,logana15,,H6300_2,31199/01321,,,left_only
209,2022-11-08 15:00:00,,CD,2022-11-08 15:30:00,,,PLINE300,0.5,naqvi66,,H6300_2,31199/01988,,,left_only
210,2022-11-08 16:00:00,,q,2022-11-08 19:00:00,,,PLINE300,3.0,vdbroecn,,H6300_2,31299/01954,,,left_only
211,2022-11-09 08:00:00,,scrnjdp,2022-11-09 09:30:00,,,PLINE300,1.5,vanderey,,H6300_2,31199/31191,,,left_only
212,2022-11-09 09:30:00,,R_Use,2022-11-09 11:00:00,,,PLINE300,1.5,her70,,H6300_2,31199/01680,,,left_only
213,2022-11-09 11:00:00,,new job,2022-11-09 13:00:00,,,PLINE300,2.0,mingar54,,H6300_2,31199/00653,,,left_only
214,2022-11-09 13:00:00,,s,2022-11-09 15:00:00,,,PLINE300,2.0,gupta76,,H6300_2,31199/01321,,,left_only
215,2022-11-09 15:00:00,,DSA,2022-11-09 17:00:00,,,PLINE300,2.0,verstr99,,H6300_2,31199/00650,,,left_only
216,2022-11-10 08:00:00,,proc dev,2022-11-10 12:00:00,,,PLINE300,4.0,ramane56,,H6300_2,31199/02273,,,left_only
217,2022-11-10 12:00:00,,FEM,2022-11-10 14:00:00,,,PLINE300,2.0,mingar54,,H6300_2,31199/00653,,,left_only
218,2022-11-10 12:00:00,,sf,2022-11-10 14:00:00,,,PLINE300,2.0,gupta76,,H6300_2,31199/01876,,,left_only
219,2022-11-10 14:00:00,,CD measurement,2022-11-10 15:00:00,,,PLINE300,1.0,takaha90,,H6300_2,31199/01988,,,left_only
220,2022-11-10 15:00:00,,APC,2022-11-10 17:00:00,,,PLINE300,2.0,bekaert,,H6300_2,31199/01565,,,left_only
221,2022-11-10 17:00:00,,recipe update,2022-11-10 19:00:00,,,PLINE300,2.0,vdbroecn,,H6300_2,31299/01954,,,left_only
222,2022-11-14 07:30:00,,proc dev,2022-11-14 10:00:00,,,PLINE300,2.5,ramane56,,H6300_2,31199/02273,,,left_only
223,2022-11-14 11:30:00,,proc dev,2022-11-14 13:00:00,,,PLINE300,1.5,ramane56,,H6300_2,31199/02273,,,left_only
224,2022-11-17 15:00:00,,OSCAR2,2022-11-17 17:00:00,,,PLINE300,2.0,baerts,,H6300_2,31199/00653,,,left_only
225,2022-11-18 09:00:00,,TEL,2022-11-18 10:00:00,,,PLINE300,1.0,nafus,,H6300_2,31199/31021,,,left_only
226,2022-10-31 05:56:57,0.0,Insp,2022-10-31 08:00:00,0.6641666666666667,redants,PLINE300,2.0,redants,,SEMVISION,37004/37141,,,left_only
227,2022-10-31 10:00:00,,Recipe set up,2022-10-31 12:30:00,,,PLINE300,2.5,janard53,,SEMVISION,00999/00505,,,left_only
228,2022-10-31 14:00:00,,Insp,2022-10-31 15:00:00,,,PLINE300,1.0,dusar,,SEMVISION,37004/37141,,,left_only
229,2022-10-31 15:30:00,,Devinps,2022-10-31 17:00:00,,,PLINE300,1.5,stiersk,,SEMVISION,32299/01084,,,left_only
230,2022-10-31 17:56:16,,,2022-10-31 20:43:26,2.786111111111111,verhoevj,PLINE300,,,,SEMVISION,36003/36503,,,left_only
231,2022-11-01 06:00:00,,i,2022-11-01 08:00:00,,,PLINE300,2.0,redants,,SEMVISION,31029/01811,,,left_only
232,2022-11-01 14:00:00,,i,2022-11-01 15:00:00,,,PLINE300,1.0,maes72,,SEMVISION,31029/01811,,,left_only
233,2022-11-02 10:00:00,0.0,sem,2022-11-02 12:54:15,2.716388888888889,beirnaer,PLINE300,2.0,beirnaer,,SEMVISION,32299/00013,,,left_only
234,2022-11-02 14:00:00,0.0,Insp,2022-11-02 16:37:12,2.210277777777778,dusar,PLINE300,1.0,dusar,,SEMVISION,98300/01618,,,left_only
235,2022-11-02 17:27:07,,,2022-11-02 20:10:20,2.7202777777777776,verhoevj,PLINE300,,,,SEMVISION,36003/36503,,,left_only
236,2022-11-03 02:26:11,,,2022-11-03 06:00:48,3.5769444444444445,konecn85,PLINE300,,,,SEMVISION,98300/14175,,,left_only
237,2022-11-03 06:00:00,0.0,Insp,2022-11-03 08:00:00,1.5805555555555555,redants,PLINE300,2.0,redants,,SEMVISION,43013/97275,,,left_only
238,2022-11-03 14:00:00,,Insp,2022-11-03 15:00:00,,,PLINE300,1.0,dusar,,SEMVISION,43013/97275,,,left_only
239,2022-11-03 17:33:48,,,2022-11-03 21:31:34,3.9627777777777777,sterke41,PLINE300,,,,SEMVISION,39320/36502,,,left_only
240,2022-11-04 05:57:22,0.0,i,2022-11-04 08:00:00,1.1716666666666666,redants,PLINE300,2.0,redants,,SEMVISION,31029/01811,,,left_only
241,2022-11-04 07:54:47,1.0,sem,2022-11-04 10:02:24,2.125833333333333,beirnaer,PLINE300,2.0,beirnaer,,SEMVISION,32299/00013,,,left_only
242,2022-11-04 10:00:00,,Devinps,2022-11-04 12:00:00,,,PLINE300,2.0,janard53,,SEMVISION,00999/00505,,,left_only
243,2022-11-04 12:50:46,,,2022-11-04 13:37:28,0.7783333333333333,beirnaer,PLINE300,,,,SEMVISION,32299/00013,,,left_only
244,2022-11-04 14:00:00,,i,2022-11-04 15:00:00,,,PLINE300,1.0,maes72,,SEMVISION,31029/01811,,,left_only
245,2022-11-04 14:59:02,,,2022-11-04 16:20:58,1.3655555555555556,claeseng,PLINE300,,,,SEMVISION,37093/02175,,,left_only
246,2022-11-04 22:02:06,,,2022-11-04 23:43:36,1.6916666666666669,vdstaey,PLINE300,,,,SEMVISION,39320/36502,,,left_only
247,2022-11-05 15:05:39,,,2022-11-05 18:05:37,2.9994444444444444,verhoevj,PLINE300,,,,SEMVISION,36003/36503,,,left_only
248,2022-11-05 22:55:04,,,2022-11-06 03:44:28,4.823333333333333,dusar,PLINE300,,,,SEMVISION,43001/01666,,,left_only
249,2022-11-06 04:45:18,,,2022-11-06 06:04:13,1.3152777777777778,vdstaey,PLINE300,,,,SEMVISION,39320/36502,,,left_only
250,2022-11-07 06:00:00,,i,2022-11-07 08:00:00,,,PLINE300,2.0,engelen,,SEMVISION,31029/01811,,,left_only
251,2022-11-07 08:00:00,3.0,sem,2022-11-07 12:11:44,2.2288888888888887,beirnaer,PLINE300,4.0,dvriendt;beirnaer,,SEMVISION,32299/00013,,,left_only
252,2022-11-07 12:20:44,,,2022-11-07 13:46:45,1.4336111111111112,dutrow20,PLINE300,,,,SEMVISION,39320/36502,,,left_only
253,2022-11-07 14:00:00,,i,2022-11-07 15:00:00,,,PLINE300,1.0,maes72,,SEMVISION,31029/01811,,,left_only
254,2022-11-07 14:07:22,,,2022-11-07 14:52:03,0.7447222222222222,konecn85,PLINE300,,,,SEMVISION,32299/01899,,,left_only
255,2022-11-07 15:00:00,0.0,Devinps,2022-11-07 17:00:00,1.4325,janard53,PLINE300,2.0,janard53,,SEMVISION,00999/00505,,,left_only
256,2022-11-07 16:53:04,,,2022-11-07 17:28:30,0.5905555555555555,derudd92,PLINE300,,,,SEMVISION,39320/36502,,,left_only
257,2022-11-07 18:30:00,,i,2022-11-07 20:00:00,,,PLINE300,1.5,redants,,SEMVISION,31029/01811,,,left_only
258,2022-11-07 22:31:33,,,2022-11-07 23:53:59,1.373888888888889,michal78,PLINE300,,,,SEMVISION,39320/36502,,,left_only
259,2022-11-08 02:32:58,,,2022-11-08 03:00:30,0.4588888888888889,michal78,PLINE300,,,,SEMVISION,39320/36502,,,left_only
260,2022-11-08 06:00:00,1.0,Insp,2022-11-08 08:00:00,1.735,engelen,PLINE300,2.0,engelen,,SEMVISION,37004/37141,,,left_only
261,2022-11-08 08:00:00,,sem,2022-11-08 10:00:00,,,PLINE300,2.0,dvriendt,,SEMVISION,32299/00013,,,left_only
262,2022-11-08 13:57:04,2.0,Insp,2022-11-08 15:00:00,0.2419444444444444,maes72,PLINE300,1.0,maes72,,SEMVISION,37004/37141,,,left_only
263,2022-11-08 15:00:00,,check on defects,2022-11-08 17:00:00,,,PLINE300,2.0,moet12,,SEMVISION,32299/01959,,,left_only
264,2022-11-08 16:59:43,4.0,sem,2022-11-08 18:32:28,1.5458333333333334,beirnaer,PLINE300,1.5,beirnaer,,SEMVISION,32299/00013,,,left_only
265,2022-11-08 18:30:00,1.0,Insp,2022-11-08 20:00:00,1.241111111111111,redants,PLINE300,1.5,redants,,SEMVISION,31029/01811,,,left_only
266,2022-11-09 06:00:00,2.0,Insp,2022-11-09 08:00:00,1.0802777777777777,engelen,PLINE300,2.0,engelen,,SEMVISION,31029/01811,,,left_only
267,2022-11-09 10:00:00,5.0,sem,2022-11-09 12:10:46,1.9661111111111111,dvriendt,PLINE300,2.0,dvriendt,,SEMVISION,32299/00013,,,left_only
268,2022-11-09 12:16:36,,,2022-11-09 13:49:44,1.5522222222222222,dutrow20,PLINE300,,,,SEMVISION,39320/36502,,,left_only
269,2022-11-09 13:54:02,0.0,Insp,2022-11-09 15:00:00,0.5897222222222223,redants,PLINE300,1.0,dusar,,SEMVISION,43001/01666,,,left_only
270,2022-11-09 14:38:16,6.0,sem,2022-11-09 18:30:00,3.4944444444444445,beirnaer,PLINE300,3.5,beirnaer,,SEMVISION,32299/00013,,,left_only
271,2022-11-09 18:30:00,,Insp,2022-11-09 20:00:00,,,PLINE300,1.5,redants,,SEMVISION,43001/01666,,,left_only
272,2022-11-09 20:00:00,0.0,Devinps,2022-11-09 21:30:00,0.6736111111111112,janard53,PLINE300,1.5,janard53,,SEMVISION,32299/01084,,,left_only
273,2022-11-09 23:15:31,,,2022-11-10 00:40:35,1.4177777777777778,michal78,PLINE300,,,,SEMVISION,39320/36502,,,left_only
274,2022-11-10 00:40:52,,,2022-11-10 01:40:48,0.9988888888888888,michal78,PLINE300,,,,SEMVISION,39320/36502,,,left_only
275,2022-11-10 06:00:00,,i,2022-11-10 08:00:00,,,PLINE300,2.0,engelen,,SEMVISION,44999/02213,,,left_only
276,2022-11-10 07:07:35,7.0,sem,2022-11-10 10:00:00,0.9511111111111112,dvriendt,PLINE300,2.0,dvriendt,,SEMVISION,32299/00013,,,left_only
277,2022-11-10 10:52:18,,,2022-11-10 12:59:26,2.118888888888889,dutrow20,PLINE300,,,,SEMVISION,39320/36502,,,left_only
278,2022-11-10 15:00:00,,sem,2022-11-10 17:00:00,,,PLINE300,2.0,duboisb,,SEMVISION,37004/15017,,,left_only
279,2022-11-10 17:00:00,,sem,2022-11-10 18:30:00,,,PLINE300,1.5,beirnaer,,SEMVISION,32299/00013,,,left_only
280,2022-11-10 18:30:00,,i,2022-11-10 20:00:00,,,PLINE300,1.5,redants,,SEMVISION,44999/02213,,,left_only
281,2022-11-10 20:53:25,,,2022-11-10 21:45:41,0.8711111111111111,verhoevj,PLINE300,,,,SEMVISION,36003/36503,,,left_only
282,2022-11-10 23:05:12,,,2022-11-10 23:55:00,0.83,michal78,PLINE300,,,,SEMVISION,39320/36502,,,left_only
283,2022-11-14 08:00:00,8.0,sem,2022-11-14 10:02:18,2.007222222222222,beirnaer,PLINE300,2.0,beirnaer,,SEMVISION,32299/00013,,,left_only
284,2022-11-14 10:00:00,,check on HCLU defects GOR10,2022-11-14 12:00:00,,,PLINE300,2.0,moet12,,SEMVISION,32299/01959,,,left_only
285,2022-11-14 12:00:00,1.0,devinp,2022-11-14 14:03:51,1.8363888888888888,janard53,PLINE300,1.5,janard53,,SEMVISION,00999/00505,,,left_only
286,2022-11-14 14:00:00,,i,2022-11-14 15:00:00,,,PLINE300,1.0,maes72,,SEMVISION,43013/97275,,,left_only
287,2022-11-14 15:00:00,0.0,pline use,2022-11-14 17:10:03,0.6733333333333333,michal78,PLINE300,2.0,michal78,,SEMVISION,39320/36502,,,left_only
288,2022-11-14 15:25:36,,,2022-11-14 16:29:25,1.063611111111111,michal78,PLINE300,,,,SEMVISION,43013/97275,,,left_only
289,2022-11-14 17:00:00,,sem,2022-11-14 18:30:00,,,PLINE300,1.5,dvriendt,,SEMVISION,32299/00013,,,left_only
290,2022-11-14 18:30:00,,i,2022-11-14 20:00:00,,,PLINE300,1.5,engelen,,SEMVISION,43013/97275,,,left_only
291,2022-11-15 06:00:00,0.0,i,2022-11-15 08:00:00,1.1277777777777778,redants,PLINE300,2.0,redants,,SEMVISION,44999/02213,,,left_only
292,2022-11-15 07:15:02,,,2022-11-15 07:51:53,0.6141666666666666,verhoevj,PLINE300,,,,SEMVISION,36003/36503,,,left_only
293,2022-11-15 07:58:19,9.0,sem,2022-11-15 10:11:41,2.222777777777778,beirnaer,PLINE300,2.0,beirnaer,,SEMVISION,32299/00013,,,left_only
294,2022-11-15 14:00:00,,i,2022-11-15 15:00:00,,,PLINE300,1.0,maes72,,SEMVISION,44999/02213,,,left_only
295,2022-11-15 15:04:05,,,2022-11-15 16:28:40,1.4097222222222223,dusar,PLINE300,,,,SEMVISION,44999/02213,,,left_only
296,2022-11-15 17:00:00,,sem,2022-11-15 18:30:00,,,PLINE300,1.5,dvriendt,,SEMVISION,32299/00013,,,left_only
297,2022-11-15 18:30:00,,i,2022-11-15 20:00:00,,,PLINE300,1.5,engelen,,SEMVISION,44999/02213,,,left_only
298,2022-11-16 10:00:00,10.0,sem,2022-11-16 12:00:00,0.9972222222222222,beirnaer,PLINE300,2.0,beirnaer,,SEMVISION,32299/00013,,,left_only
299,2022-11-16 12:30:00,,Devinps,2022-11-16 14:00:00,,,PLINE300,1.5,janard53,,SEMVISION,00999/00505,,,left_only
300,2022-11-16 14:00:00,,i,2022-11-16 15:00:00,,,PLINE300,1.0,dusar,,SEMVISION,43013/97275,,,left_only
301,2022-11-16 15:00:00,,check on HCLU defects GOR10,2022-11-16 17:00:00,,,PLINE300,2.0,moet12,,SEMVISION,32299/01959,,,left_only
302,2022-11-16 17:00:00,11.0,sem,2022-11-16 18:48:27,1.7130555555555556,dvriendt,PLINE300,1.5,dvriendt,,SEMVISION,32299/00013,,,left_only
303,2022-11-16 18:30:00,,i,2022-11-16 20:00:00,,,PLINE300,1.5,engelen,,SEMVISION,43013/97275,,,left_only
304,2022-11-16 19:04:16,,,2022-11-16 21:59:48,2.9255555555555555,sainch77,PLINE300,,,,SEMVISION,39320/36502,,,left_only
305,2022-11-16 22:35:04,,,2022-11-17 03:47:02,5.1994444444444445,dutrow20,PLINE300,,,,SEMVISION,39320/36502,,,left_only
306,2022-11-17 06:00:00,3.0,Insp,2022-11-17 08:00:00,0.5819444444444445,redants,PLINE300,2.0,redants,,SEMVISION,31029/01811,,,left_only
307,2022-11-17 07:43:51,12.0,sem,2022-11-17 10:00:05,2.270555555555556,beirnaer,PLINE300,2.0,beirnaer,,SEMVISION,32299/00013,,,left_only
308,2022-11-17 14:00:00,,sem,2022-11-17 15:00:00,,,PLINE300,1.0,dvriendt,,SEMVISION,32299/00013,,,left_only
309,2022-11-17 14:19:47,,,2022-11-17 15:13:39,0.8977777777777778,maes72,PLINE300,,,,SEMVISION,98300/14175,,,left_only
310,2022-11-17 17:00:00,,sem,2022-11-17 18:30:00,,,PLINE300,1.5,dvriendt,,SEMVISION,32299/00013,,,left_only
311,2022-11-17 18:30:00,,Insp,2022-11-17 20:00:00,,,PLINE300,1.5,engelen,,SEMVISION,31029/01811,,,left_only
312,2022-11-18 06:00:00,,Insp,2022-11-18 08:00:00,,,PLINE300,2.0,redants,,SEMVISION,43001/01666,,,left_only
313,2022-11-18 08:00:00,,Devinps,2022-11-18 09:00:00,,,PLINE300,1.0,janard53,,SEMVISION,38199/01936,,,left_only
314,2022-11-18 09:00:00,,sem,2022-11-18 11:00:00,,,PLINE300,2.0,beirnaer,,SEMVISION,32299/00013,,,left_only
315,2022-10-31 06:00:00,,scrnjdp,2022-10-31 08:00:00,,,PLINE300,2.0,vanderey,PM,EDR7100,31199/31191,,,left_only
316,2022-10-31 10:00:00,,DSA,2022-10-31 12:00:00,,,PLINE300,2.0,vanbel53,PM,EDR7100,31199/00650,,,left_only
317,2022-11-02 14:00:00,,Rinse,2022-11-02 16:00:00,,,PLINE300,2.0,kampit73,PM,EDR7100,31199/01680,,,left_only
318,2022-11-03 10:00:00,,Manual inspection,2022-11-03 12:00:00,,,PLINE300,2.0,davide98,PM,EDR7100,32414/32513,,,left_only
319,2022-11-03 13:00:00,,test;recipe,2022-11-03 17:00:00,,,PLINE300,4.0,dilien72;schollw,PM,EDR7100,31199/30079,,,left_only
320,2022-11-03 17:00:00,,meas,2022-11-03 19:00:00,,,PLINE300,2.0,chowri97,PM,EDR7100,31199/01988,,,left_only
321,2022-11-04 08:30:00,,REVIEW,2022-11-04 10:00:00,,,PLINE300,1.5,chowri97,PM,EDR7100,31199/01988,,,left_only
322,2022-11-04 10:00:00,,test,2022-11-04 12:00:00,,,PLINE300,2.0,dilien72,PM,EDR7100,31199/30079,,,left_only
323,2022-11-04 13:00:00,,RAX,2022-11-04 14:30:00,,,PLINE300,1.5,kim69,PM,EDR7100,31199/31147,,,left_only
324,2022-11-04 14:30:00,,d,2022-11-04 16:00:00,,,PLINE300,1.5,gupta76,PM,EDR7100,31199/01321,,,left_only
325,2022-11-04 16:00:00,,measurement,2022-11-04 17:00:00,,,PLINE300,1.0,usmani63,PM,EDR7100,31199/02241,,,left_only
326,2022-11-04 17:00:00,,PWEC3,2022-11-04 19:00:00,,,PLINE300,2.0,sah32,PM,EDR7100,31199/01920,,,left_only
327,2022-11-05 16:00:00,,test,2022-11-05 18:00:00,,,PLINE300,2.0,robber85,PM,EDR7100,31199/30079,,,left_only
328,2022-11-06 16:00:00,,test,2022-11-06 18:00:00,,,PLINE300,2.0,robber85,PM,EDR7100,31199/30079,,,left_only
329,2022-11-07 08:00:00,,q,2022-11-07 10:00:00,,,PLINE300,2.0,vdbroecn,PM,EDR7100,31199/01655,,,left_only
330,2022-11-07 10:00:00,,PWEC3,2022-11-07 12:00:00,,,PLINE300,2.0,sah32,PM,EDR7100,31199/01920,,,left_only
331,2022-11-07 13:00:00,,PWEC3,2022-11-07 19:00:00,,,PLINE300,6.0,sah32,PM,EDR7100,31199/01920,,,left_only
332,2022-11-08 11:00:00,,Inpria,2022-11-08 12:00:00,,,PLINE300,1.0,giorda12,PM,EDR7100,31199/31247,,,left_only
333,2022-11-09 06:00:00,,measurement,2022-11-09 07:00:00,,,PLINE300,1.0,usmani63,PM,EDR7100,31199/02241,,,left_only
334,2022-11-09 07:00:00,,hotspot,2022-11-09 08:00:00,,,PLINE300,1.0,vanderey,PM,EDR7100,31199/31191,,,left_only
335,2022-11-09 15:00:00,,pwec,2022-11-09 19:00:00,,,PLINE300,4.0,sah32,PM,EDR7100,31199/01920,,,left_only
336,2022-11-09 19:00:00,0.0,testing,2022-11-09 20:00:20,0.6116666666666667,janard53,PLINE300,1.0,janard53,PM,EDR7100,00999/00505,,,left_only
337,2022-11-14 08:00:00,,q D11 all rest,2022-11-14 10:00:00,,,PLINE300,2.0,vdbroecn,PM,EDR7100,31199/01655,,,left_only
338,2022-11-14 10:00:00,,recipe,2022-11-14 11:30:00,,,PLINE300,1.5,tamadd54,PM,EDR7100,31199/01918,,,left_only
339,2022-11-15 13:00:00,,scrjdp,2022-11-15 15:00:00,,,PLINE300,2.0,vanderey,PM,EDR7100,31199/31191,,,left_only
340,2022-11-15 15:00:00,,for kamaal,2022-11-15 17:00:00,,,PLINE300,2.0,hareen73,PM,EDR7100,31199/02273,,,left_only
341,2022-11-16 06:00:00,,scrjdp,2022-11-16 08:00:00,,,PLINE300,2.0,vanderey,PM,EDR7100,31199/31191,,,left_only
342,2022-11-16 11:00:00,,review;meas,2022-11-16 12:00:00,,,PLINE300,1.0,chowri97,PM,EDR7100,31199/01988,,,left_only
343,2022-11-16 13:00:00,,recipe,2022-11-16 15:00:00,,,PLINE300,2.0,tamadd54,PM,EDR7100,31199/01918,,,left_only
344,2022-11-16 15:00:00,,PWEC3,2022-11-16 19:00:00,,,PLINE300,4.0,sah32,PM,EDR7100,31199/01920,,,left_only
345,2022-11-17 06:30:00,,measurment,2022-11-17 08:00:00,,,PLINE300,1.5,usmani63,PM,EDR7100,31199/02241,,,left_only
346,2022-11-17 09:00:00,,PWEC3,2022-11-17 10:00:00,,,PLINE300,1.0,sah32,PM,EDR7100,31199/01920,,,left_only
347,2022-11-17 13:00:00,,Inspection,2022-11-17 15:00:00,,,PLINE300,2.0,johnsu91,PM,EDR7100,31199/02273,,,left_only
348,2022-11-17 15:00:00,,pwec,2022-11-17 17:00:00,,,PLINE300,2.0,vdheuvel,PM,EDR7100,31199/01920,,,left_only
349,2022-11-18 09:00:00,,RAX,2022-11-18 11:00:00,,,PLINE300,2.0,kim69,PM,EDR7100,31199/31147,,,left_only
350,2022-10-31 06:42:14,0.0,Important lot,2022-10-31 09:30:00,0.9036111111111113,redants,PLINE300,2.5,redants,,INS3300,00999/00505,,,left_only
351,2022-10-31 06:52:55,,,2022-10-31 09:50:58,2.9675,gade18,PLINE300,,,,HELIOS1200_2,39320/36502,,,left_only
352,2022-10-31 11:05:34,,,2022-10-31 13:02:38,1.951111111111111,seidelf,PLINE300,,,,HELIOS1200_2,39320/36502,,,left_only
353,2022-10-31 20:45:14,,,2022-10-31 21:34:16,0.8172222222222222,verhoevj,PLINE300,,,,HELIOS1200_2,36003/36503,,,left_only
354,2022-11-02 02:54:57,,,2022-11-02 05:34:32,2.6597222222222223,vrebos45,PLINE300,,,,HELIOS1200_2,39320/36502,,,left_only
355,2022-11-02 06:22:13,,,2022-11-02 06:47:00,0.4130555555555555,sainch77,PLINE300,,,,HELIOS1200_2,39320/36502,,,left_only
356,2022-11-02 06:48:28,,,2022-11-02 09:41:07,2.8775,gade18,PLINE300,,,,HELIOS1200_2,39320/36502,,,left_only
357,2022-11-03 03:17:58,,,2022-11-03 06:01:17,2.7219444444444445,konecn85,PLINE300,,,,HELIOS1200_2,38199/01792,,,left_only
358,2022-11-03 06:21:53,,,2022-11-03 09:46:56,3.4175,sainch77,PLINE300,,,,HELIOS1200_2,39320/36502,,,left_only
359,2022-11-03 10:34:05,,,2022-11-03 12:42:12,2.1352777777777776,gade18,PLINE300,,,,HELIOS1200_2,39320/36502,,,left_only
360,2022-11-03 14:14:06,,,2022-11-03 14:55:32,0.6905555555555556,sterke41,PLINE300,,,,HELIOS1200_2,39320/36502,,,left_only
361,2022-11-04 08:35:51,,,2022-11-04 10:29:40,1.8969444444444443,sainch77,PLINE300,,,,HELIOS1200_2,39320/36502,,,left_only
362,2022-11-04 10:34:40,,,2022-11-04 12:32:20,1.961111111111111,gade18,PLINE300,,,,HELIOS1200_2,39320/36502,,,left_only
363,2022-11-05 03:00:01,,,2022-11-05 05:50:14,2.8369444444444443,konecn85,PLINE300,,,,HELIOS1200_2,38199/02252,,,left_only
364,2022-11-06 01:36:30,,,2022-11-06 04:44:53,3.1397222222222223,vdstaey,PLINE300,,,,HELIOS1200_2,39320/36502,,,left_only
365,2022-11-06 20:02:34,,,2022-11-06 20:26:59,0.4069444444444444,rutkow29,PLINE300,,,,HELIOS1200_2,39320/36502,,,left_only
366,2022-11-09 14:00:00,,training Tom,2022-11-09 16:00:00,,,PLINE300,2.0,beirnaer,,HELIOS1200_2,32299/00013,,,left_only
367,2022-11-09 16:00:00,,i,2022-11-09 18:00:00,,,PLINE300,2.0,redants,,HELIOS1200_2,98850/02021,,,left_only
368,2022-11-10 19:14:18,,,2022-11-10 22:16:37,3.038611111111111,rutkow29,PLINE300,,,,HELIOS1200_2,39320/36502,,,left_only
369,2022-11-10 23:07:20,,,2022-11-11 05:43:31,6.603055555555556,subedi56,PLINE300,,,,HELIOS1200_2,39320/36502,,,left_only
370,2022-11-14 06:27:54,,,2022-11-14 10:08:44,3.6805555555555554,rutkow29,PLINE300,,,,HELIOS1200_2,39320/36502,,,left_only
371,2022-11-14 18:48:26,,,2022-11-14 21:38:53,2.8408333333333333,gade18,PLINE300,,,,HELIOS1200_2,39320/36502,,,left_only
372,2022-11-14 22:27:11,,,2022-11-15 01:28:35,3.023333333333333,nelisl,PLINE300,,,,HELIOS1200_2,42199/00160,,,left_only
373,2022-11-15 02:01:27,,,2022-11-15 05:53:39,3.87,dutrow20,PLINE300,,,,HELIOS1200_2,39320/36502,,,left_only
374,2022-11-15 06:20:11,,,2022-11-15 09:41:07,3.348888888888889,rutkow29,PLINE300,,,,HELIOS1200_2,39320/36502,,,left_only
375,2022-11-15 09:49:38,,,2022-11-15 13:20:37,3.516388888888889,verhoevj,PLINE300,,,,HELIOS1200_2,36003/36503,,,left_only
376,2022-11-15 22:11:23,,,2022-11-16 00:49:10,2.629722222222222,nelisl,PLINE300,,,,HELIOS1200_2,42199/00160,,,left_only
377,2022-11-16 06:22:56,,,2022-11-16 09:42:23,3.3241666666666667,rutkow29,PLINE300,,,,HELIOS1200_2,39320/36502,,,left_only
378,2022-11-16 10:43:52,,,2022-11-16 13:58:03,3.236388888888889,zeleni15,PLINE300,,,,HELIOS1200_2,39320/36502,,,left_only
379,2022-11-17 07:21:42,,,2022-11-17 10:01:04,2.656111111111111,pavlov38,PLINE300,,,,HELIOS1200_2,39320/36502,,,left_only
380,2022-11-17 10:14:11,,,2022-11-17 11:27:18,1.218611111111111,zeleni15,PLINE300,,,,HELIOS1200_2,39320/36502,,,left_only
381,2022-11-17 11:40:40,,,2022-11-17 13:10:50,1.5027777777777778,verhoevj,PLINE300,,,,HELIOS1200_2,36003/36503,,,left_only
382,2022-11-17 14:23:22,,,2022-11-17 17:05:29,2.7019444444444445,lookma25,PLINE300,,,,HELIOS1200_2,39320/36502,,,left_only
